236962,1.529446835,0.486510103,2.015956939
236962,2.829864273,0.521074753,3.350939026
236962,2.333454463,0.540772222,2.874226685
236962,1.810711314,0.463283768,2.273995082
236962,2.483135572,0.50628923,2.989424802
236962,2.433415005,0.54722798,2.980642985
236962,2.124546992,0.612050095,2.736597087
236962,2.489492442,0.582555262,3.072047704
236962,2.937880827,0.65759918,3.595480008
236962,2.998000209,0.634458084,3.632458293
236962,3.303490219,0.863397547,4.166887767
236961,1.457560374,0.449957352,1.907517726
236961,1.067241919,0.450291779,1.517533698
236961,1.795980504,0.585577698,2.381558202
236961,1.472467626,0.577563044,2.05003067
236961,1.845724513,0.526784566,2.372509079
236961,1.449288396,0.578939942,2.028228339
236961,2.000248088,0.630218963,2.630467051
236961,2.021503321,0.585675863,2.607179184
236961,1.799533895,0.644269104,2.443802999
236961,1.969452779,0.7099064,2.679359179
236961,1.582515208,0.697386754,2.279901962
236961,2.024455719,0.808364538,2.832820257
236960,0.004928538,0.004252752,0.00918129
236960,0.006175082,0.004752101,0.010927183
236960,0.004941457,0.004808833,0.00975029
236960,0.006106389,0.004814199,0.010920588
236960,0.006101939,0.004813766,0.010915705
236960,0.006101201,0.00745671,0.013557911
236960,0.03043704,0.061212178,0.091649218
236960,0.118111013,0.179898605,0.298009618
236960,0.098796997,0.193535411,0.292332408
236960,0.077574709,0.248035535,0.325610244
236960,0.122102992,0.774875615,0.896978607
236960,0.053803584,0.308310394,0.362113978
236958,0,0.003448334,0.003448334
236958,0,0.003839087,0.003839087
236958,0,0.003994293,0.003994293
236958,0,0.003921661,0.003921661
236958,0,0.003920212,0.003920212
236958,0,0.006566279,0.006566279
236958,0,0.003885547,0.003885547
236958,0,0.003843842,0.003843842
236958,0,0.003889236,0.003889236
236958,0,0.004056557,0.004056557
236958,0,0.003855235,0.003855235
236958,0,0.004874751,0.004874751
236955,2.495116323,4.995192235,7.490308558
236955,2.600367483,4.478169963,7.078537445
236955,3.645311635,5.980854111,9.626165746
236955,3.269060792,5.909863337,9.178924128
236955,3.193046371,5.537677112,8.730723484
236955,3.011063114,5.356557949,8.367621063
236955,3.836492844,6.147635523,9.984128367
236955,3.965237172,6.208846003,10.17408318
236955,4.164925944,6.495427094,10.66035304
236955,3.882150518,6.35001623,10.23216675
236955,3.453250478,5.582529526,9.035780004
236955,4.241097695,7.439431788,11.68052948
236954,3.48E-05,0.003975754,0.004010595
236954,6.97E-06,0.003895187,0.003902156
236954,2.09E-05,0.003978907,0.003999812
236954,1.39E-05,0.003804728,0.003818665
236954,1.57E-05,0.004093078,0.004108744
236954,8.70E-06,0.0064556,0.006464298
236954,6.97E-06,0.003788935,0.003795904
236954,2.09E-05,0.003903732,0.003924637
236954,1.22E-05,0.00399236,0.004004567
236954,1.04E-05,0.00389677,0.003907197
236954,8.70E-06,0.003918508,0.003927205
236954,1.39E-05,0.004150557,0.004164493
236950,2.79E-05,0.003968887,0.00399676
236950,6.97E-06,0.003895187,0.003902156
236950,2.09E-05,0.003978907,0.003999812
236950,1.39E-05,0.003804524,0.003818461
236950,2.09E-05,0.004099741,0.004120646
236950,8.70E-06,0.0064556,0.006464298
236950,6.97E-06,0.003788935,0.003795904
236950,2.09E-05,0.003903732,0.003924637
236950,1.39E-05,0.00399236,0.004006297
236950,8.70E-06,0.003895142,0.00390384
236950,1.39E-05,0.003922068,0.003936005
236950,2.26E-05,0.004159051,0.004181684
